cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,1997,90,No especificada
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,1998,119,No especificada
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,1999,142,No especificada
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,2000,163,No especificada
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,2001,208,No especificada
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,2002,225,No especificada
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,2003,281,No especificada
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,2004,304,No especificada
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,2005,354,No especificada
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,2006,424,No especificada
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,2007,465,No especificada
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,2008,508,No especificada
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,2009,624,No especificada
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,2010,674,No especificada
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,2011,703,No especificada
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,2012,745,No especificada
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,2013,781,No especificada
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,2014,834,No especificada
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,2015,869,No especificada
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,2016,924,No especificada
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,2017,1073,No especificada
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,2018,1132,No especificada
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,2019,1160,No especificada
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,2020,1207,No especificada
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,2021,1277,No especificada
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,2022,1438,No especificada
31,Yucatán,007,Cacalchén,6207048973,Vehículos de motor registrados en circulación,2023,1500,No especificada
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,1997,54,No especificada
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,1998,51,No especificada
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,1999,62,No especificada
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,2000,77,No especificada
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,2001,97,No especificada
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,2002,102,No especificada
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,2003,110,No especificada
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,2004,109,No especificada
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,2005,104,No especificada
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,2006,107,No especificada
